wagnum,month,target_month,target_day
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32035,2023-03-01,1,0
32039,2023-03-01,0,0
32045,2023-03-01,1,1
33140,2023-03-01,0,0
33141,2023-03-01,0,0
32967,2023-03-01,1,1
32968,2023-03-01,1,1
32969,2023-03-01,0,0
32978,2023-03-01,0,0
32981,2023-03-01,0,0
33309,2023-03-01,0,0
33314,2023-03-01,0,0
33316,2023-03-01,0,0
32985,2023-03-01,0,0
32986,2023-03-01,0,0
32988,2023-03-01,0,0
32990,2023-03-01,0,0
32994,2023-03-01,1,1
32996,2023-03-01,0,0
33000,2023-03-01,0,0
33008,2023-03-01,1,1
33010,2023-03-01,0,0
33013,2023-03-01,0,0
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33015,2023-03-01,1,1
33021,2023-03-01,1,0
33026,2023-03-01,0,0
33028,2023-03-01,0,0
33029,2023-03-01,0,0
33031,2023-03-01,0,0
33035,2023-03-01,0,0
33037,2023-03-01,1,0
33038,2023-03-01,0,0
33042,2023-03-01,0,0
33048,2023-03-01,1,1
33052,2023-03-01,0,0
33317,2023-03-01,0,0
33322,2023-03-01,0,0
33053,2023-03-01,0,0
33055,2023-03-01,0,0
33260,2023-03-01,1,1
31007,2023-03-01,0,0
31008,2023-03-01,0,0
31010,2023-03-01,0,0
31013,2023-03-01,0,0
31015,2023-03-01,0,0
31021,2023-03-01,0,0
31023,2023-03-01,0,0
31024,2023-03-01,1,1
31029,2023-03-01,0,0
31033,2023-03-01,1,1
31034,2023-03-01,0,0
31038,2023-03-01,0,0
31039,2023-03-01,0,0
31041,2023-03-01,1,1
31043,2023-03-01,0,0
31046,2023-03-01,0,0
31048,2023-03-01,0,0
31050,2023-03-01,1,1
31051,2023-03-01,0,0
31056,2023-03-01,0,0
31058,2023-03-01,0,0
31059,2023-03-01,0,0
31062,2023-03-01,0,0
31063,2023-03-01,0,0
31067,2023-03-01,0,0
31070,2023-03-01,0,0
31074,2023-03-01,0,0
31076,2023-03-01,1,1
31079,2023-03-01,0,0
31085,2023-03-01,0,0
31087,2023-03-01,0,0
31090,2023-03-01,0,0
31091,2023-03-01,0,0
31093,2023-03-01,1,1
31095,2023-03-01,0,0
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31108,2023-03-01,1,1
31110,2023-03-01,0,0
33143,2023-03-01,0,0
33145,2023-03-01,0,0
33148,2023-03-01,0,0
33149,2023-03-01,0,0
33152,2023-03-01,0,0
31111,2023-03-01,0,0
31116,2023-03-01,1,1
31117,2023-03-01,1,0
31120,2023-03-01,1,1
31122,2023-03-01,0,0
31124,2023-03-01,0,0
31906,2023-03-01,0,0
31907,2023-03-01,0,0
31912,2023-03-01,0,0
31913,2023-03-01,0,0
31914,2023-03-01,0,0
33334,2023-03-01,1,1
32342,2023-03-01,1,1
32344,2023-03-01,1,1
32347,2023-03-01,0,0
33323,2023-03-01,0,0
33326,2023-03-01,0,0
33879,2023-03-01,1,1
32351,2023-03-01,1,1
32353,2023-03-01,1,0
33060,2023-03-01,0,0
33062,2023-03-01,0,0
33063,2023-03-01,0,0
33066,2023-03-01,0,0
33067,2023-03-01,0,0
33069,2023-03-01,0,0
33071,2023-03-01,0,0
33074,2023-03-01,0,0
33076,2023-03-01,0,0
33078,2023-03-01,1,1
33086,2023-03-01,0,0
33088,2023-03-01,1,1
33089,2023-03-01,0,0
33091,2023-03-01,0,0
33331,2023-03-01,0,0
33333,2023-03-01,0,0
32329,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32330,2023-03-01,1,1
32333,2023-03-01,1,1
33094,2023-03-01,0,0
33095,2023-03-01,0,0
33098,2023-03-01,0,0
33099,2023-03-01,0,0
33103,2023-03-01,0,0
33104,2023-03-01,0,0
33105,2023-03-01,0,0
33107,2023-03-01,0,0
33109,2023-03-01,0,0
33112,2023-03-01,0,0
33113,2023-03-01,0,0
33115,2023-03-01,0,0
33116,2023-03-01,0,0
33118,2023-03-01,0,0
33121,2023-03-01,0,0
33129,2023-03-01,0,0
33131,2023-03-01,0,0
33262,2023-03-01,1,1
33263,2023-03-01,1,1
32951,2023-03-01,1,1
32952,2023-03-01,1,0
32953,2023-03-01,0,0
32955,2023-03-01,1,1
33284,2023-03-01,0,0
33285,2023-03-01,0,0
33287,2023-03-01,0,0
33290,2023-03-01,0,0
33291,2023-03-01,0,0
33265,2023-03-01,1,1
33154,2023-03-01,0,0
33158,2023-03-01,0,0
33160,2023-03-01,0,0
33161,2023-03-01,0,0
33163,2023-03-01,0,0
33165,2023-03-01,0,0
33170,2023-03-01,0,0
33171,2023-03-01,0,0
33173,2023-03-01,0,0
33174,2023-03-01,0,0
33179,2023-03-01,0,0
33181,2023-03-01,0,0
33182,2023-03-01,0,0
33187,2023-03-01,0,0
33190,2023-03-01,0,0
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32956,2023-03-01,1,1
32957,2023-03-01,1,1
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
32960,2023-03-01,1,0
33295,2023-03-01,0,0
33299,2023-03-01,0,0
33191,2023-03-01,0,0
33192,2023-03-01,0,0
33200,2023-03-01,0,0
33202,2023-03-01,1,1
33206,2023-03-01,0,0
33278,2023-03-01,1,1
31922,2023-03-01,0,0
31923,2023-03-01,0,0
31926,2023-03-01,0,0
31929,2023-03-01,0,0
31931,2023-03-01,0,0
31932,2023-03-01,0,0
31938,2023-03-01,0,0
33258,2023-03-01,1,1
31939,2023-03-01,0,0
31946,2023-03-01,0,0
31948,2023-03-01,0,0
31949,2023-03-01,0,0
31951,2023-03-01,1,0
31952,2023-03-01,0,0
31959,2023-03-01,0,0
31961,2023-03-01,0,0
31964,2023-03-01,0,0
31969,2023-03-01,1,0
31973,2023-03-01,1,0
31976,2023-03-01,0,0
31979,2023-03-01,0,0
31982,2023-03-01,0,0
31984,2023-03-01,0,0
31990,2023-03-01,0,0
31992,2023-03-01,0,0
31994,2023-03-01,0,0
31996,2023-03-01,1,1
31997,2023-03-01,0,0
32000,2023-03-01,0,0
30409,2023-03-01,1,1
30413,2023-03-01,0,0
30414,2023-03-01,0,0
30417,2023-03-01,0,0
30418,2023-03-01,1,1
31430,2023-03-01,0,0
31431,2023-03-01,0,0
31437,2023-03-01,0,0
31439,2023-03-01,0,0
31441,2023-03-01,1,1
31442,2023-03-01,0,0
31448,2023-03-01,0,0
31449,2023-03-01,0,0
31451,2023-03-01,0,0
31457,2023-03-01,0,0
31460,2023-03-01,0,0
31461,2023-03-01,0,0
31463,2023-03-01,1,1
31467,2023-03-01,0,0
31470,2023-03-01,1,1
31471,2023-03-01,1,0
31474,2023-03-01,0,0
31475,2023-03-01,0,0
30743,2023-03-01,0,0
30745,2023-03-01,0,0
30747,2023-03-01,1,0
30749,2023-03-01,0,0
30750,2023-03-01,0,0
30752,2023-03-01,0,0
30753,2023-03-01,0,0
30755,2023-03-01,1,0
30756,2023-03-01,0,0
31233,2023-03-01,0,0
31234,2023-03-01,0,0
31236,2023-03-01,0,0
31237,2023-03-01,0,0
31239,2023-03-01,0,0
31240,2023-03-01,1,1
31242,2023-03-01,0,0
31244,2023-03-01,0,0
31246,2023-03-01,0,0
31247,2023-03-01,0,0
31255,2023-03-01,0,0
31477,2023-03-01,1,0
31478,2023-03-01,0,0
31481,2023-03-01,1,1
31483,2023-03-01,1,1
31484,2023-03-01,0,0
31489,2023-03-01,0,0
31491,2023-03-01,0,0
31494,2023-03-01,1,1
31496,2023-03-01,0,0
31497,2023-03-01,0,0
31501,2023-03-01,1,1
31503,2023-03-01,0,0
31505,2023-03-01,0,0
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31508,2023-03-01,1,1
31512,2023-03-01,1,0
31520,2023-03-01,1,0
31523,2023-03-01,1,1
31527,2023-03-01,1,1
31528,2023-03-01,0,0
31531,2023-03-01,0,0
31532,2023-03-01,0,0
31535,2023-03-01,0,0
31258,2023-03-01,0,0
31261,2023-03-01,0,0
31263,2023-03-01,0,0
31269,2023-03-01,1,1
31271,2023-03-01,0,0
31274,2023-03-01,1,0
31276,2023-03-01,1,1
31279,2023-03-01,1,0
31282,2023-03-01,0,0
31287,2023-03-01,0,0
31289,2023-03-01,0,0
31291,2023-03-01,0,0
31292,2023-03-01,0,0
31294,2023-03-01,0,0
31295,2023-03-01,0,0
31300,2023-03-01,0,0
31302,2023-03-01,0,0
31304,2023-03-01,0,0
31306,2023-03-01,0,0
31308,2023-03-01,0,0
31309,2023-03-01,0,0
31312,2023-03-01,0,0
31313,2023-03-01,1,0
31315,2023-03-01,0,0
31316,2023-03-01,0,0
31318,2023-03-01,0,0
31320,2023-03-01,0,0
31326,2023-03-01,0,0
31329,2023-03-01,1,0
30587,2023-03-01,0,0
30588,2023-03-01,0,0
30590,2023-03-01,1,0
30591,2023-03-01,0,0
30595,2023-03-01,0,0
30599,2023-03-01,0,0
29956,2023-03-01,1,1
29958,2023-03-01,1,1
30600,2023-03-01,0,0
30604,2023-03-01,0,0
30608,2023-03-01,0,0
30610,2023-03-01,0,0
30611,2023-03-01,0,0
30613,2023-03-01,0,0
30615,2023-03-01,0,0
30619,2023-03-01,1,1
30624,2023-03-01,1,1
30627,2023-03-01,0,0
30628,2023-03-01,0,0
30636,2023-03-01,1,1
30638,2023-03-01,0,0
30645,2023-03-01,1,1
30646,2023-03-01,0,0
30647,2023-03-01,0,0
30650,2023-03-01,0,0
30652,2023-03-01,0,0
30653,2023-03-01,0,0
30655,2023-03-01,1,1
30656,2023-03-01,0,0
30659,2023-03-01,1,1
30661,2023-03-01,0,0
30680,2023-03-01,0,0
30684,2023-03-01,1,1
30685,2023-03-01,0,0
30687,2023-03-01,0,0
30689,2023-03-01,1,1
30692,2023-03-01,0,0
30693,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30697,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30699,2023-03-01,1,1
30706,2023-03-01,0,0
30708,2023-03-01,1,1
30444,2023-03-01,0,0
30446,2023-03-01,1,1
30447,2023-03-01,0,0
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30449,2023-03-01,1,1
30450,2023-03-01,1,1
31537,2023-03-01,0,0
31538,2023-03-01,0,0
31541,2023-03-01,0,0
31543,2023-03-01,1,0
31547,2023-03-01,0,0
31548,2023-03-01,1,1
31551,2023-03-01,0,0
31559,2023-03-01,0,0
31561,2023-03-01,0,0
31565,2023-03-01,0,0
31568,2023-03-01,0,0
29960,2023-03-01,0,0
29965,2023-03-01,0,0
29968,2023-03-01,1,1
29971,2023-03-01,0,0
29972,2023-03-01,1,0
31570,2023-03-01,0,0
31571,2023-03-01,0,0
31573,2023-03-01,0,0
31574,2023-03-01,0,0
31577,2023-03-01,0,0
31580,2023-03-01,0,0
31581,2023-03-01,1,1
31585,2023-03-01,1,0
31586,2023-03-01,0,0
31589,2023-03-01,0,0
31591,2023-03-01,0,0
31595,2023-03-01,0,0
31601,2023-03-01,0,0
31606,2023-03-01,0,0
31608,2023-03-01,0,0
31610,2023-03-01,0,0
31612,2023-03-01,0,0
31616,2023-03-01,0,0
31620,2023-03-01,0,0
31622,2023-03-01,0,0
31623,2023-03-01,0,0
31626,2023-03-01,0,0
31336,2023-03-01,0,0
31339,2023-03-01,0,0
31631,2023-03-01,0,0
31633,2023-03-01,0,0
31637,2023-03-01,1,1
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31639,2023-03-01,1,0
31344,2023-03-01,0,0
31349,2023-03-01,0,0
31353,2023-03-01,0,0
31354,2023-03-01,0,0
31358,2023-03-01,0,0
31360,2023-03-01,0,0
31362,2023-03-01,0,0
31363,2023-03-01,0,0
31365,2023-03-01,0,0
31366,2023-03-01,0,0
31369,2023-03-01,1,1
31370,2023-03-01,0,0
31375,2023-03-01,0,0
31378,2023-03-01,0,0
31382,2023-03-01,0,0
31383,2023-03-01,0,0
31386,2023-03-01,0,0
31390,2023-03-01,0,0
31391,2023-03-01,0,0
31395,2023-03-01,1,1
31396,2023-03-01,1,0
31398,2023-03-01,0,0
31127,2023-03-01,0,0
31129,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31132,2023-03-01,0,0
31133,2023-03-01,0,0
31136,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31137,2023-03-01,0,0
31139,2023-03-01,0,0
31400,2023-03-01,0,0
31405,2023-03-01,0,0
31407,2023-03-01,0,0
31408,2023-03-01,0,0
31411,2023-03-01,1,1
31416,2023-03-01,0,0
31421,2023-03-01,0,0
31425,2023-03-01,0,0
31426,2023-03-01,1,1
31428,2023-03-01,0,0
30716,2023-03-01,0,0
30717,2023-03-01,1,1
30718,2023-03-01,0,0
30719,2023-03-01,1,1
30720,2023-03-01,1,1
30721,2023-03-01,0,0
30722,2023-03-01,0,0
31142,2023-03-01,0,0
31145,2023-03-01,0,0
31149,2023-03-01,0,0
31153,2023-03-01,1,1
31154,2023-03-01,1,1
31155,2023-03-01,0,0
31159,2023-03-01,0,0
31161,2023-03-01,1,0
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31166,2023-03-01,1,1
31167,2023-03-01,1,1
31172,2023-03-01,1,1
31175,2023-03-01,0,0
31180,2023-03-01,1,0
31182,2023-03-01,0,0
31185,2023-03-01,1,0
31188,2023-03-01,0,0
31192,2023-03-01,1,1
31197,2023-03-01,0,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31199,2023-03-01,1,0
31201,2023-03-01,0,0
31204,2023-03-01,0,0
30453,2023-03-01,0,0
30454,2023-03-01,1,1
30457,2023-03-01,0,0
30459,2023-03-01,1,1
30463,2023-03-01,0,0
30464,2023-03-01,0,0
30466,2023-03-01,0,0
30467,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
30472,2023-03-01,0,0
